,总价,单价,所在区域,小区名称,房屋类型,所在楼层,建筑面积,户型结构,建筑类型,房屋朝向,装修情况,配备电梯
16252,105,8742,贾汪区,城置国际花园城一期,3室2厅1厨1卫,高楼层,120.11,平层,板塔结合,南,其他,有
16253,159,13113,贾汪区,美的城,3室1厅1厨2卫,中楼层,121.26,平层,板楼,南,其他,有
16256,110,8045,贾汪区,绿地高铁东城四期,4室2厅1厨2卫,中楼层,136.74,平层,板楼,南,毛坯,有
16257,78,7335,贾汪区,绿地高铁东城三期,3室2厅1厨1卫,中楼层,106.34,平层,板楼,南,简装,有
16262,130,12746,贾汪区,珑湾花苑一期,3室2厅1厨2卫,低楼层,102,平层,板塔结合,南,精装,有
16264,109,8928,贾汪区,城置国际花园城二期,3室2厅1厨1卫,高楼层,122.1,平层,板楼,南,精装,有
16265,115,11992,贾汪区,城置国际花园城三期,3室2厅1厨1卫,中楼层,95.9,平层,板楼,南 北,其他,有
16266,75,6992,贾汪区,美的时代城,3室2厅1厨1卫,低楼层,107.27,平层,板塔结合,南,毛坯,有
16267,70,6950,贾汪区,美的时代城,3室2厅1厨1卫,低楼层,100.73,平层,板楼,南,毛坯,有
16268,110,9496,贾汪区,城置国际花园城二期,3室2厅1厨1卫,低楼层,115.85,平层,板楼,南,其他,有
16269,253,17117,贾汪区,美的城,4室2厅1厨2卫,高楼层,147.81,平层,板楼,南,毛坯,有
16270,113,11008,贾汪区,万锦城,3室1厅1厨1卫,中楼层,102.66,平层,板楼,南,其他,有
16271,80,8864,贾汪区,绿地高铁东城,2室1厅1厨1卫,高楼层,90.26,平层,板楼,南 北,毛坯,有
16272,115,13318,贾汪区,绿地之窗国际花都1期,2室2厅1厨1卫,低楼层,86.35,平层,板楼,南,其他,有
16273,210,18068,贾汪区,星湖湾,3室2厅1厨1卫,中楼层,116.23,平层,板楼,南,其他,有
16275,82,9930,贾汪区,金色年华二期,2室2厅1厨1卫,中楼层,82.58,平层,板塔结合,南 北,毛坯,有
16276,120,10519,贾汪区,月星公馆,3室1厅1厨1卫,高楼层,114.08,平层,板塔结合,南,其他,有
16277,113,11368,贾汪区,绿地之窗国际花都三期,2室2厅1厨1卫,低楼层,99.41,平层,板楼,南 北,其他,有
16279,127,10968,贾汪区,美的时代城,3室1厅1厨2卫,高楼层,115.8,平层,板楼,南,毛坯,有
16281,40,2991,贾汪区,东方宜家花园,3室2厅1厨2卫,中楼层,133.74,平层,板楼,南 北,毛坯,无
16283,52,6363,贾汪区,美的时代城,2室1厅1厨1卫,高楼层,81.73,平层,板楼,南,毛坯,有
16284,100,12141,贾汪区,美的时代城,2室2厅1厨1卫,高楼层,82.37,平层,板楼,南,毛坯,有
16285,100,12466,贾汪区,美的时代城,2室2厅1厨1卫,高楼层,80.22,平层,板楼,南,毛坯,有
16286,110,12608,贾汪区,绿地高铁东城三期,3室2厅1厨1卫,中楼层,87.25,平层,板楼,南,简装,有
16287,129,11451,贾汪区,城置国际花园城一期,3室2厅1厨2卫,中楼层,112.66,平层,板塔结合,南,精装,无
16288,78,7617,贾汪区,美的时代城,3室2厅1厨1卫,低楼层,102.41,平层,板楼,南,毛坯,有
16289,96,8941,贾汪区,美的时代城,3室1厅1厨1卫,低楼层,107.38,平层,板楼,南,毛坯,有
16290,80,7524,贾汪区,绿地高铁东城三期,3室2厅1厨1卫,高楼层,106.34,平层,板楼,南,毛坯,有
16291,112,8176,贾汪区,城置国际花园城三期,4室1厅1厨1卫,高楼层,137,平层,板楼,南,精装,有
16292,98,8302,贾汪区,绿地高铁东城,3室2厅1厨1卫,低楼层,118.05,平层,板楼,南,精装,有
16293,108,8939,贾汪区,绿地高铁东城,3室2厅1厨2卫,低楼层,120.83,平层,板楼,南,简装,有
16296,195,15509,贾汪区,保利鑫城,3室2厅1厨2卫,低楼层,125.74,平层,板塔结合,南 北,精装,有
16297,95,9159,贾汪区,金山福地,3室2厅1厨1卫,低楼层,103.73,平层,板塔结合,南,精装,有
16298,188,14952,贾汪区,保利鑫城,3室2厅1厨2卫,中楼层,125.74,平层,板塔结合,南,毛坯,有
16299,150,13945,贾汪区,珑湾花苑二期,3室2厅1厨2卫,低楼层,107.57,平层,板塔结合,南,毛坯,有
16300,90,8464,贾汪区,绿地高铁东城三期,3室2厅1厨1卫,高楼层,106.34,平层,板楼,南,其他,有
16302,93,8792,贾汪区,绿地高铁东城,3室2厅1厨1卫,低楼层,105.79,平层,板楼,南,简装,有
16303,185,15500,贾汪区,保利鑫城,3室2厅1厨1卫,中楼层,119.36,平层,板塔结合,南,毛坯,无
16304,254.9,12024,贾汪区,君廷湖畔,6室2厅1厨2卫,高楼层,212,复式,板楼,东,简装,有
16305,94,9917,贾汪区,绿地之窗国际花都四期,2室2厅1厨1卫,低楼层,94.79,平层,板塔结合,南,毛坯,有
16307,136,12711,贾汪区,美的城,3室2厅1厨1卫,高楼层,107,平层,板楼,西,其他,有
16308,160,13914,贾汪区,美的城,3室2厅1厨2卫,低楼层,115,平层,板塔结合,南,精装,有
16309,100,12095,贾汪区,美的时代城,2室2厅1厨1卫,高楼层,82.68,平层,板楼,南,其他,有
16310,141,11598,贾汪区,城置国际花园城二期,3室2厅1厨1卫,高楼层,121.58,平层,板楼,南 北,简装,有
16311,115,12766,贾汪区,保利鑫城,3室1厅1厨1卫,低楼层,90.09,平层,板塔结合,南,毛坯,有
16312,192,15145,贾汪区,保利鑫城,3室2厅1厨2卫,中楼层,126.78,平层,板塔结合,南,精装,有
16314,125,14285,贾汪区,珑湾花苑一期,3室2厅1厨1卫,高楼层,87.51,平层,板塔结合,南,毛坯,有
16316,170,14366,贾汪区,保利鑫城,3室2厅1厨2卫,高楼层,118.34,平层,板塔结合,南,毛坯,有
16317,165,13138,贾汪区,绿地之窗国际花都四期,3室2厅1厨2卫,高楼层,125.59,平层,板楼,南,简装,有
16318,112,10583,贾汪区,绿地高铁东城四期,3室1厅1厨1卫,中楼层,105.84,平层,平房,南,其他,有
16319,112,8538,贾汪区,绿地高铁东城,3室2厅1厨2卫,高楼层,131.18,平层,板楼,南,精装,有
16321,178,14231,贾汪区,保利鑫城,3室2厅1厨2卫,高楼层,125.08,平层,板塔结合,南,精装,有
16322,133,13307,贾汪区,君廷湖畔,3室1厅1厨1卫,高楼层,99.95,平层,板楼,南,精装,有
16324,150,10793,贾汪区,绿地之窗国际花都1期,3室2厅1厨2卫,高楼层,138.99,平层,板楼,南,精装,有
16327,225,17967,贾汪区,保利鑫城,3室2厅1厨2卫,高楼层,125.23,平层,板塔结合,南,毛坯,有
16328,108,10324,贾汪区,绿地高铁东城,3室1厅1厨1卫,高楼层,104.62,平层,板楼,南,其他,有
16329,118,11808,贾汪区,城置国际花园城一期,3室2厅1厨1卫,低楼层,99.94,平层,板塔结合,南 北,精装,无
16330,125,9529,贾汪区,绿地高铁东城,3室2厅1厨2卫,中楼层,131.18,平层,板楼,南,简装,有
16331,140,13015,贾汪区,珑湾花苑二期,3室1厅1厨2卫,低楼层,107.57,平层,板塔结合,东南,其他,有
16332,131.5,16986,贾汪区,绿地之窗国际花都三期,2室2厅1厨1卫,高楼层,77.42,平层,板楼,南,其他,有
16333,100,8525,贾汪区,城置国际花园城二期,3室2厅1厨1卫,中楼层,117.31,平层,板楼,南,精装,有
16334,234,17904,贾汪区,星湖湾,4室2厅1厨2卫,高楼层,130.7,平层,板楼,南,其他,有
16335,113,13678,贾汪区,绿地之窗国际花都三期,2室2厅1厨1卫,中楼层,82.62,平层,板楼,南,其他,有
16336,90,8062,贾汪区,绿地高铁东城,3室2厅1厨2卫,高楼层,111.64,平层,板楼,南 北,简装,有
16337,65,7911,贾汪区,美的时代城,2室2厅1厨1卫,高楼层,82.17,平层,板楼,南,其他,有
16338,83,9543,贾汪区,绿地高铁东城三期,3室1厅1厨1卫,高楼层,86.98,平层,板楼,南,其他,有
16339,90,10027,贾汪区,绿地高铁东城四期,3室2厅1厨1卫,中楼层,89.76,平层,平房,南,毛坯,有
16340,99,9476,贾汪区,绿地高铁东城,3室2厅1厨1卫,高楼层,104.48,平层,板楼,南,其他,有
16341,72,8719,贾汪区,金色年华二期,2室1厅1厨1卫,高楼层,82.58,平层,板塔结合,南,精装,有
16342,133,10526,贾汪区,金山福地,3室2厅1厨2卫,中楼层,126.36,平层,板塔结合,南 北,其他,有
16343,160,13161,贾汪区,城置国际花园城二期,3室2厅1厨1卫,低楼层,121.58,平层,板楼,东 南,其他,有
16345,97,9759,贾汪区,金色年华二期,3室2厅1厨1卫,中楼层,99.4,平层,板楼,南,其他,有
16346,108,13458,贾汪区,保利鑫城,2室2厅1厨1卫,中楼层,80.25,平层,板塔结合,南,精装,有
16347,96,7270,贾汪区,城置国际花园城一期,3室1厅1厨2卫,高楼层,132.05,平层,板塔结合,南,其他,有
16349,88,8526,贾汪区,绿地高铁东城三期,3室2厅1厨1卫,高楼层,103.22,平层,板楼,南,精装,有
16350,140,13015,贾汪区,珑湾花苑二期,3室2厅1厨2卫,低楼层,107.57,平层,板塔结合,南,毛坯,有
16352,139,14181,贾汪区,君廷湖畔,3室2厅1厨1卫,低楼层,98.02,平层,板楼,南 北,其他,有
16353,96,10799,贾汪区,绿地之窗国际花都四期,2室2厅1厨1卫,高楼层,88.9,平层,板楼,南,精装,有
16354,110,10715,贾汪区,万锦城,3室2厅1厨2卫,高楼层,102.66,平层,板楼,南,毛坯,有
16356,133,11367,贾汪区,城置国际花园城二期,3室2厅1厨1卫,中楼层,117.01,平层,板楼,南 北,其他,有
16357,140,10239,贾汪区,绿地高铁东城四期,4室2厅1厨2卫,高楼层,136.74,平层,板楼,南,其他,有
16358,64,10102,贾汪区,城置克拉公寓,1室1厅1厨1卫,低楼层,63.36,平层,板楼,南,其他,有
16359,124,10808,贾汪区,绿地高铁东城,3室2厅1厨2卫,中楼层,114.74,平层,塔楼,东 南 北,精装,有
